Row ID,Order ID,Order Date,Ship Date,Customer ID,Customer Name,Country,City,State,Postal Code,Product ID,Product Name,Sales,Order Year,Order Month,Ship Mode_Same Day,Ship Mode_Second Class,Ship Mode_Standard Class,Segment_Corporate,Segment_Home Office,Region_East,Region_South,Region_West,Category_Office Supplies,Category_Technology,Sub-Category_Appliances,Sub-Category_Art,Sub-Category_Binders,Sub-Category_Bookcases,Sub-Category_Chairs,Sub-Category_Copiers,Sub-Category_Envelopes,Sub-Category_Fasteners,Sub-Category_Furnishings,Sub-Category_Labels,Sub-Category_Machines,Sub-Category_Paper,Sub-Category_Phones,Sub-Category_Storage,Sub-Category_Supplies,Sub-Category_Tables
82,CA-2015-139451,2015-10-12,2015-10-16,DN-13690,Duane Noonan,United States,San Francisco,California,1.2131151651761427,OFF-AR-10002053,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",-0.3444976113495194,2015,10,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
83,CA-2015-139451,2015-10-12,2015-10-16,DN-13690,Duane Noonan,United States,San Francisco,California,1.2131151651761427,OFF-ST-10002370,"Sortfiler Multipurpose Personal File Organizer, Black",-0.33414045547336146,2015,10,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
84,CA-2016-149734,2016-09-03,2016-09-08,JC-16105,Julie Creighton,United States,Durham,North Carolina,-0.8574979100061452,OFF-EN-10000927,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,-0.04753289731885962,2016,9,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
85,US-2018-119662,2018-11-13,2018-11-16,CS-12400,Christopher Schild,United States,Chicago,Illinois,0.168720564475526,OFF-ST-10003656,Safco Industrial Wire Shelving,-0.0006272693509034718,2018,11,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
86,CA-2018-140088,2018-05-28,2018-05-30,PO-18865,Patrick O'Donnell,United States,Columbia,South Carolina,-0.8108572842367753,FUR-CH-10000863,Novimex Swivel Fabric Task Chair,0.11361104285847907,2018,5,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
87,CA-2018-155558,2018-10-26,2018-11-02,PG-18895,Paul Gonzalez,United States,Rochester,Minnesota,0.02150329516873138,TEC-AC-10001998,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,-0.3363746647532722,2018,10,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
88,CA-2018-155558,2018-10-26,2018-11-02,PG-18895,Paul Gonzalez,United States,Rochester,Minnesota,0.02150329516873138,OFF-LA-10000134,Avery 511,-0.35844546071124833,2018,10,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
89,CA-2017-159695,2017-04-05,2017-04-10,GM-14455,Gary Mitchum,United States,Houston,Texas,0.6822662781607274,OFF-ST-10003442,Eldon Portable Mobile Manager,-0.11554222779934478,2017,4,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
90,CA-2017-109806,2017-09-17,2017-09-22,JS-15685,Jim Sink,United States,Los Angeles,California,1.0857263971991071,OFF-AR-10004930,Turquoise Lead Holder with Pocket Clip,-0.33619911973842215,2017,9,False,False,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
91,CA-2017-109806,2017-09-17,2017-09-22,JS-15685,Jim Sink,United States,Los Angeles,California,1.0857263971991071,TEC-PH-10004093,Panasonic Kx-TS550,-0.2508459417907436,2017,9,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
92,CA-2017-109806,2017-09-17,2017-09-22,JS-15685,Jim Sink,United States,Los Angeles,California,1.0857263971991071,OFF-PA-10000304,Xerox 1995,-0.3579347843044116,2017,9,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
93,CA-2016-149587,2016-01-31,2016-02-05,KB-16315,Karl Braun,United States,Minneapolis,Minnesota,0.0061019120603966635,OFF-PA-10003177,Xerox 1999,-0.34759358706596727,2016,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
94,CA-2016-149587,2016-01-31,2016-02-05,KB-16315,Karl Braun,United States,Minneapolis,Minnesota,0.0061019120603966635,FUR-FU-10003799,"Seth Thomas 13 1/2"" Wall Clock",-0.283152607978254,2016,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
95,CA-2016-149587,2016-01-31,2016-02-05,KB-16315,Karl Braun,United States,Minneapolis,Minnesota,0.0061019120603966635,OFF-BI-10002852,Ibico Standard Transparent Covers,-0.31567631163866994,2016,1,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
96,US-2018-109484,2018-11-06,2018-11-12,RB-19705,Roger Barcio,United States,Portland,Oregon,1.3092646904921432,OFF-BI-10004738,Flexible Leather- Look Classic Collection Ring Binder,-0.3592082835939608,2018,11,False,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
97,CA-2018-161018,2018-11-09,2018-11-11,PN-18775,Parhena Norris,United States,New York City,New York,-1.409266489462234,FUR-FU-10000629,9-3/4 Diameter Round Wall Clock,-0.21422725169300538,2018,11,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
98,CA-2018-157833,2018-06-17,2018-06-20,KD-16345,Katherine Ducich,United States,San Francisco,California,1.2131151651761427,OFF-BI-10001721,Trimflex Flexible Post Binders,-0.28638901970658187,2018,6,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
99,CA-2017-149223,2017-09-06,2017-09-11,ER-13855,Elpida Rittenbach,United States,Saint Paul,Minnesota,-0.0032823314934672027,OFF-AP-10000358,Fellowes Basic Home/Office Series Surge Protectors,-0.24399011102896015,2017,9,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
100,CA-2017-158568,2017-08-29,2017-09-02,RB-19465,Rick Bensley,United States,Chicago,Illinois,0.1683152649200435,OFF-PA-10003256,Avery Personal Creations Heavyweight Cards,-0.26514488118217283,2017,8,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
101,CA-2017-158568,2017-08-29,2017-09-02,RB-19465,Rick Bensley,United States,Chicago,Illinois,0.1683152649200435,TEC-AC-10001767,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,-0.2151113602223415,2017,8,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
102,CA-2017-158568,2017-08-29,2017-09-02,RB-19465,Rick Bensley,United States,Chicago,Illinois,0.1683152649200435,OFF-BI-10002609,Avery Hidden Tab Dividers for Binding Systems,-0.36542257711965553,2017,8,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
103,CA-2017-129903,2017-12-01,2017-12-04,GZ-14470,Gary Zandusky,United States,Rochester,Minnesota,0.02150329516873138,OFF-PA-10004040,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),-0.3301029201318083,2017,12,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
104,US-2016-156867,2016-11-13,2016-11-17,LC-16870,Lena Cacioppo,United States,Aurora,Colorado,0.7732404399221052,TEC-AC-10001552,Logitech K350 2.4Ghz Wireless Keyboard,0.012969489981125161,2016,11,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
105,US-2016-156867,2016-11-13,2016-11-17,LC-16870,Lena Cacioppo,United States,Aurora,Colorado,0.7732404399221052,FUR-FU-10004006,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",-0.20492336590594817,2016,11,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
106,US-2016-156867,2016-11-13,2016-11-17,LC-16870,Lena Cacioppo,United States,Aurora,Colorado,0.7732404399221052,OFF-BI-10002794,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",-0.3094173339273769,2016,11,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
107,CA-2018-119004,2018-11-23,2018-11-28,JM-15250,Janet Martin,United States,Charlotte,North Carolina,-0.8419718193422774,TEC-AC-10003499,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,-0.250003325719463,2018,11,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
108,CA-2018-119004,2018-11-23,2018-11-28,JM-15250,Janet Martin,United States,Charlotte,North Carolina,-0.8419718193422774,TEC-PH-10002844,Speck Products Candyshell Flip Case,-0.3236045628548106,2018,11,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
109,CA-2018-119004,2018-11-23,2018-11-28,JM-15250,Janet Martin,United States,Charlotte,North Carolina,-0.8419718193422774,OFF-AR-10000390,Newell Chalk Holder,-0.3630032476422664,2018,11,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
110,CA-2016-129476,2016-10-15,2016-10-20,PA-19060,Pete Armstrong,United States,Orland Park,Illinois,0.16370108536531974,TEC-AC-10000844,Logitech Gaming G510s - Keyboard,0.174253866170344,2016,10,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
111,CA-2018-146780,2018-12-25,2018-12-30,CV-12805,Cynthia Voltz,United States,New York City,New York,-1.408455890351269,FUR-FU-10001934,Magnifier Swing Arm Lamp,-0.30131353769638614,2018,12,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
112,CA-2017-128867,2017-11-03,2017-11-10,CL-12565,Clay Ludtke,United States,Urbandale,Iowa,-0.15243256791102447,OFF-AR-10000380,"Hunt PowerHouse Electric Pencil Sharpener, Blue",-0.2470541694699807,2017,11,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
113,CA-2017-128867,2017-11-03,2017-11-10,CL-12565,Clay Ludtke,United States,Urbandale,Iowa,-0.15243256791102447,OFF-BI-10003981,"Avery Durable Plastic 1"" Binders",-0.32480465241087697,2017,11,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
114,CA-2015-115259,2015-08-25,2015-08-27,RC-19960,Ryan Crowe,United States,Columbus,Ohio,-0.3735702407600491,OFF-FA-10000621,"OIC Colored Binder Clips, Assorted Sizes",-0.30428822776621023,2015,8,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
115,CA-2015-115259,2015-08-25,2015-08-27,RC-19960,Ryan Crowe,United States,Columbus,Ohio,-0.3735702407600491,OFF-EN-10002600,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",-0.36074350454201376,2015,8,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
116,CA-2015-115259,2015-08-25,2015-08-27,RC-19960,Ryan Crowe,United States,Columbus,Ohio,-0.3735702407600491,OFF-PA-10004965,Xerox 1921,-0.33001355176061187,2015,8,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
117,CA-2015-115259,2015-08-25,2015-08-27,RC-19960,Ryan Crowe,United States,Columbus,Ohio,-0.3735702407600491,OFF-EN-10002504,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",-0.16007321047551,2015,8,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
118,CA-2016-110457,2016-03-02,2016-03-06,DK-13090,Dave Kipp,United States,Seattle,Washington,1.3372303598204354,FUR-TA-10001768,Hon Racetrack Conference Tables,0.8885146143201174,2016,3,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
119,US-2016-136476,2016-04-05,2016-04-10,GG-14650,Greg Guthrie,United States,Bristol,Tennessee,-0.548441410506303,OFF-BI-10003650,GBC DocuBind 300 Electric Binding Machine,-0.11645825360410819,2016,4,False,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
120,CA-2017-103730,2017-06-12,2017-06-15,SC-20725,Steven Cartwright,United States,Wilmington,Delaware,-1.1038576859617342,FUR-FU-10002157,Artistic Insta-Plaque,-0.29320654973785265,2017,6,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
121,CA-2017-103730,2017-06-12,2017-06-15,SC-20725,Steven Cartwright,United States,Wilmington,Delaware,-1.1038576859617342,OFF-BI-10003910,DXL Angle-View Binders with Locking Rings by Samsill,-0.3190595428339634,2017,6,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
122,CA-2017-103730,2017-06-12,2017-06-15,SC-20725,Steven Cartwright,United States,Wilmington,Delaware,-1.1038576859617342,OFF-ST-10000777,"Companion Letter/Legal File, Black",-0.006717085502431806,2017,6,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
123,CA-2017-103730,2017-06-12,2017-06-15,SC-20725,Steven Cartwright,United States,Wilmington,Delaware,-1.1038576859617342,OFF-EN-10002500,Globe Weis Peel & Seel First Class Envelopes,-0.184719730560469,2017,6,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
124,CA-2017-103730,2017-06-12,2017-06-15,SC-20725,Steven Cartwright,United States,Wilmington,Delaware,-1.1038576859617342,TEC-PH-10003875,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,-0.2596934105391904,2017,6,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
125,US-2015-152030,2015-12-26,2015-12-28,AD-10180,Alan Dominguez,United States,Houston,Texas,0.6805827261610308,FUR-CH-10004063,Global Deluxe High-Back Manager's Chair,0.5901327732604854,2015,12,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
